date,team,titel,finale,halbfinale,live_matches
2026-06-05,Austria,0.0021,0.0084,0.033,0
2026-06-05,Panama,0.0018,0.0058,0.0232,0
2026-06-05,Algeria,0.0014,0.006,0.025,0
2026-06-05,Uzbekistan,0.0008,0.0027,0.0126,0
2026-06-05,Scotland,0.0005,0.0029,0.0124,0
2026-06-05,Czech Republic,0.0004,0.0024,0.0119,0
2026-06-05,United States,0.0004,0.0027,0.0161,0
2026-06-05,DR Congo,0.0002,0.0006,0.005,0
2026-06-05,Jordan,0.0002,0.0009,0.0055,0
2026-06-05,Ivory Coast,0.0002,0.002,0.0149,0
2026-06-05,Egypt,0.0001,0.0032,0.0146,0
2026-06-05,Tunisia,0.0001,0.0005,0.0028,0
2026-06-05,South Africa,0.0,0.0,0.0008,0
2026-06-05,Bosnia and Herzegovina,0.0,0.0001,0.0011,0
2026-06-05,Qatar,0.0,0.0,0.0001,0
2026-06-05,Haiti,0.0,0.0001,0.0017,0
2026-06-05,Cape Verde,0.0,0.0002,0.001,0
2026-06-05,New Zealand,0.0,0.0002,0.0016,0
2026-06-05,Curaçao,0.0,0.0,0.0002,0
2026-06-05,Sweden,0.0,0.0006,0.0051,0
2026-06-05,Saudi Arabia,0.0,0.0,0.0007,0
2026-06-05,Iraq,0.0,0.0004,0.0021,0
2026-06-05,Ghana,0.0,0.0,0.0003,0
2026-06-06,Spain,0.2682,0.3832,0.5278,0
2026-06-06,Argentina,0.2119,0.3271,0.4674,0
2026-06-06,France,0.1055,0.1923,0.3235,0
2026-06-06,England,0.0636,0.1326,0.2546,0
2026-06-06,Brazil,0.0521,0.1184,0.2315,0
2026-06-06,Colombia,0.0479,0.1065,0.2126,0
2026-06-06,Portugal,0.0295,0.0703,0.1531,0
2026-06-06,Ecuador,0.0291,0.078,0.173,0
2026-06-06,Netherlands,0.0245,0.0603,0.1424,0
2026-06-06,Germany,0.0198,0.0547,0.1344,0
2026-06-06,Japan,0.0187,0.0517,0.1276,0
2026-06-06,Mexico,0.0168,0.0492,0.1181,0
2026-06-06,Uruguay,0.0146,0.0414,0.1013,0
2026-06-06,Morocco,0.014,0.0445,0.1119,0
2026-06-06,Switzerland,0.0135,0.0413,0.1128,0
2026-06-06,Belgium,0.0126,0.0355,0.0993,0
2026-06-06,Turkey,0.0113,0.0315,0.0839,0
2026-06-06,Croatia,0.0098,0.0322,0.0848,0
2026-06-06,Norway,0.0087,0.0264,0.0758,0
2026-06-06,Canada,0.0042,0.0169,0.0555,0
2026-06-06,Senegal,0.0039,0.0156,0.0484,0
2026-06-06,Paraguay,0.0038,0.0144,0.0503,0
2026-06-06,Australia,0.0029,0.0119,0.039,0
2026-06-06,Iran,0.0029,0.0123,0.0458,0
2026-06-06,Austria,0.0023,0.0079,0.0323,0
2026-06-06,South Korea,0.0019,0.0083,0.0373,0
2026-06-06,Panama,0.0014,0.006,0.0229,0
2026-06-06,Algeria,0.0012,0.0077,0.0269,0
2026-06-06,Ivory Coast,0.0006,0.0031,0.0148,0
2026-06-06,Egypt,0.0006,0.0027,0.0125,0
2026-06-06,United States,0.0006,0.0033,0.0144,0
2026-06-06,Scotland,0.0005,0.0021,0.0134,0
2026-06-06,Czech Republic,0.0004,0.0022,0.0112,0
2026-06-06,Jordan,0.0002,0.0011,0.0049,0
2026-06-06,Uzbekistan,0.0002,0.0027,0.0112,0
2026-06-06,Sweden,0.0001,0.0014,0.0053,0
2026-06-06,New Zealand,0.0001,0.0004,0.0023,0
2026-06-06,Iraq,0.0001,0.0006,0.0021,0
2026-06-06,Bosnia and Herzegovina,0.0,0.0,0.0007,0
2026-06-06,Qatar,0.0,0.0,0.0,0
2026-06-06,Haiti,0.0,0.0,0.0019,0
2026-06-06,South Africa,0.0,0.0001,0.0009,0
2026-06-06,Tunisia,0.0,0.0005,0.0024,0
2026-06-06,Curaçao,0.0,0.0001,0.0003,0
2026-06-06,Cape Verde,0.0,0.0001,0.0008,0
2026-06-06,Saudi Arabia,0.0,0.0004,0.0021,0
2026-06-06,DR Congo,0.0,0.0011,0.0044,0
2026-06-06,Ghana,0.0,0.0,0.0002,0
2026-06-07,Spain,0.2645,0.3776,0.5163,0
2026-06-07,Argentina,0.2102,0.3254,0.4747,0
2026-06-07,France,0.1019,0.1878,0.3154,0
2026-06-07,England,0.0667,0.1422,0.2634,0
2026-06-07,Brazil,0.0568,0.1216,0.2384,0
2026-06-07,Colombia,0.0461,0.102,0.2014,0
2026-06-07,Ecuador,0.0327,0.0756,0.1694,0
2026-06-07,Portugal,0.0276,0.0723,0.1559,0
2026-06-07,Germany,0.025,0.0601,0.1458,0
2026-06-07,Netherlands,0.0225,0.0613,0.144,0
2026-06-07,Japan,0.0192,0.0513,0.1279,0
2026-06-07,Mexico,0.0173,0.0478,0.121,0
2026-06-07,Morocco,0.0155,0.043,0.111,0
2026-06-07,Switzerland,0.0131,0.0394,0.11,0
2026-06-07,Belgium,0.0128,0.0405,0.1089,0
2026-06-07,Uruguay,0.012,0.0358,0.0954,0
2026-06-07,Turkey,0.0105,0.0318,0.0871,0
2026-06-07,Croatia,0.0102,0.0308,0.0906,0
2026-06-07,Norway,0.0084,0.0271,0.0707,0
2026-06-07,Paraguay,0.0038,0.015,0.049,0
2026-06-07,Senegal,0.0038,0.0148,0.0438,0
2026-06-07,Canada,0.0037,0.0166,0.0539,0
2026-06-07,Iran,0.0031,0.0142,0.0466,0
2026-06-07,South Korea,0.0024,0.009,0.0384,0
2026-06-07,Australia,0.0023,0.0124,0.038,0
2026-06-07,Austria,0.0018,0.0094,0.0326,0
2026-06-07,Algeria,0.0014,0.0084,0.026,0
2026-06-07,Panama,0.0013,0.0061,0.0205,0
2026-06-07,Czech Republic,0.0007,0.0023,0.0128,0
2026-06-07,Ivory Coast,0.0007,0.0041,0.0139,0
2026-06-07,Scotland,0.0006,0.0029,0.0154,0
2026-06-07,Uzbekistan,0.0005,0.0021,0.0107,0
2026-06-07,United States,0.0003,0.0028,0.0123,0
2026-06-07,Egypt,0.0003,0.0025,0.0121,0
2026-06-07,Iraq,0.0001,0.0002,0.0023,0
2026-06-07,Tunisia,0.0001,0.0009,0.0035,0
2026-06-07,Jordan,0.0001,0.0007,0.0047,0
2026-06-07,South Africa,0.0,0.0,0.0006,0
2026-06-07,Bosnia and Herzegovina,0.0,0.0001,0.0005,0
2026-06-07,Qatar,0.0,0.0,0.0001,0
2026-06-07,Haiti,0.0,0.0001,0.0012,0
2026-06-07,Cape Verde,0.0,0.0,0.0008,0
2026-06-07,New Zealand,0.0,0.0003,0.0035,0
2026-06-07,Curaçao,0.0,0.0,0.0,0
2026-06-07,Sweden,0.0,0.0008,0.0046,0
2026-06-07,Saudi Arabia,0.0,0.0002,0.001,0
2026-06-07,DR Congo,0.0,0.0007,0.0034,0
2026-06-07,Ghana,0.0,0.0,0.0005,0
2026-06-08,Spain,0.2627,0.3751,0.515,0
2026-06-08,Argentina,0.2098,0.3174,0.4615,0
2026-06-08,France,0.1052,0.1956,0.325,0
2026-06-08,England,0.0689,0.1392,0.2636,0
2026-06-08,Brazil,0.0527,0.1218,0.2319,0
2026-06-08,Colombia,0.0514,0.1146,0.2153,0
2026-06-08,Ecuador,0.0312,0.0791,0.177,0
2026-06-08,Portugal,0.0296,0.0728,0.1595,0
2026-06-08,Japan,0.0212,0.052,0.1266,0
2026-06-08,Netherlands,0.0211,0.0608,0.1444,0
2026-06-08,Germany,0.0201,0.0577,0.1453,0
2026-06-08,Morocco,0.0148,0.0437,0.1118,0
2026-06-08,Belgium,0.0138,0.0389,0.1011,0
2026-06-08,Mexico,0.0134,0.0402,0.1122,0
2026-06-08,Switzerland,0.0134,0.0393,0.1088,0
2026-06-08,Uruguay,0.0125,0.0361,0.097,0
2026-06-08,Croatia,0.0119,0.0401,0.0978,0
2026-06-08,Turkey,0.01,0.0315,0.0835,0
2026-06-08,Norway,0.0084,0.0246,0.0673,0
2026-06-08,Paraguay,0.005,0.0165,0.0511,0
2026-06-08,Canada,0.0047,0.0168,0.0535,0
2026-06-08,Senegal,0.0045,0.0145,0.0475,0
2026-06-08,Iran,0.003,0.0144,0.0469,0
2026-06-08,Australia,0.002,0.0103,0.0401,0
2026-06-08,Austria,0.0015,0.0072,0.0336,0
2026-06-08,Algeria,0.0015,0.0056,0.0243,0
2026-06-08,Panama,0.0014,0.0064,0.021,0
2026-06-08,South Korea,0.0012,0.0096,0.036,0
2026-06-08,Scotland,0.0007,0.0037,0.0159,0
2026-06-08,Ivory Coast,0.0005,0.0024,0.0152,0
2026-06-08,Czech Republic,0.0004,0.002,0.0107,0
2026-06-08,United States,0.0004,0.0029,0.0122,0
2026-06-08,Egypt,0.0004,0.0019,0.0124,0
2026-06-08,Iraq,0.0002,0.0003,0.0022,0
2026-06-08,Uzbekistan,0.0002,0.0021,0.0098,0
2026-06-08,Sweden,0.0001,0.0006,0.0048,0
2026-06-08,DR Congo,0.0001,0.0005,0.004,0
2026-06-08,Jordan,0.0001,0.0008,0.0049,0
2026-06-08,Bosnia and Herzegovina,0.0,0.0,0.0005,0
2026-06-08,Qatar,0.0,0.0,0.0,0
2026-06-08,Haiti,0.0,0.0001,0.0013,0
2026-06-08,South Africa,0.0,0.0001,0.0008,0
2026-06-08,Cape Verde,0.0,0.0001,0.0005,0
2026-06-08,Curaçao,0.0,0.0,0.0002,0
2026-06-08,Tunisia,0.0,0.0002,0.0025,0
2026-06-08,Saudi Arabia,0.0,0.0002,0.0011,0
2026-06-08,New Zealand,0.0,0.0003,0.0022,0
2026-06-08,Ghana,0.0,0.0,0.0002,0
2026-06-09,Spain,0.2701,0.3915,0.5289,0
2026-06-09,Argentina,0.2038,0.3225,0.4657,0
2026-06-09,France,0.0955,0.1837,0.3162,0
2026-06-09,England,0.068,0.1393,0.2698,0
2026-06-09,Brazil,0.0561,0.1203,0.2294,0
2026-06-09,Colombia,0.0502,0.1091,0.2157,0
2026-06-09,Portugal,0.0315,0.074,0.1564,0
2026-06-09,Ecuador,0.0313,0.0812,0.1732,0
2026-06-09,Netherlands,0.0257,0.0655,0.1494,0
2026-06-09,Germany,0.0238,0.0605,0.1407,0
2026-06-09,Japan,0.0185,0.0501,0.1231,0
2026-06-09,Switzerland,0.0148,0.04,0.1118,0
2026-06-09,Mexico,0.0145,0.0397,0.1106,0
2026-06-09,Belgium,0.014,0.0401,0.1094,0
2026-06-09,Uruguay,0.0132,0.0377,0.0991,0
2026-06-09,Croatia,0.0129,0.0355,0.0868,0
2026-06-09,Morocco,0.0128,0.0358,0.1065,0
2026-06-09,Turkey,0.0097,0.03,0.0849,0
2026-06-09,Norway,0.0073,0.0257,0.0716,0
2026-06-09,Paraguay,0.0041,0.0165,0.0536,0
2026-06-09,Senegal,0.0039,0.0143,0.0433,0
2026-06-09,Iran,0.0033,0.0151,0.0491,0
2026-06-09,Canada,0.0027,0.0129,0.0498,0
2026-06-09,South Korea,0.0024,0.0093,0.0371,0
2026-06-09,Australia,0.0023,0.0098,0.0359,0
2026-06-09,Austria,0.0019,0.0093,0.0339,0
2026-06-09,Panama,0.0012,0.0053,0.0211,0
2026-06-09,Algeria,0.001,0.0049,0.0239,0
2026-06-09,Scotland,0.0008,0.0043,0.0168,0
2026-06-09,Ivory Coast,0.0008,0.0031,0.0138,0
2026-06-09,United States,0.0005,0.0027,0.0141,0
2026-06-09,Egypt,0.0004,0.0019,0.0111,0
2026-06-09,Czech Republic,0.0003,0.0022,0.0113,0
2026-06-09,DR Congo,0.0002,0.0011,0.0042,0
2026-06-09,Uzbekistan,0.0002,0.0019,0.0089,0
2026-06-09,Tunisia,0.0001,0.0009,0.0029,0
2026-06-09,Saudi Arabia,0.0001,0.0001,0.0013,0
2026-06-09,Jordan,0.0001,0.0009,0.0054,0
2026-06-09,Bosnia and Herzegovina,0.0,0.0001,0.0007,0
2026-06-09,Qatar,0.0,0.0,0.0002,0
2026-06-09,Haiti,0.0,0.0001,0.001,0
2026-06-09,South Africa,0.0,0.0,0.0005,0
2026-06-09,Sweden,0.0,0.0005,0.0052,0
2026-06-09,Curaçao,0.0,0.0,0.0001,0
2026-06-09,Cape Verde,0.0,0.0,0.0003,0
2026-06-09,New Zealand,0.0,0.0001,0.0021,0
2026-06-09,Iraq,0.0,0.0004,0.0029,0
2026-06-09,Ghana,0.0,0.0001,0.0003,0
2026-06-10,Spain,0.2608,0.3728,0.5157,0
2026-06-10,Argentina,0.2062,0.3212,0.4668,0
2026-06-10,France,0.1026,0.1867,0.3153,0
2026-06-10,England,0.0686,0.1411,0.2594,0
2026-06-10,Brazil,0.0557,0.1215,0.2345,0
2026-06-10,Colombia,0.0507,0.1156,0.2237,0
2026-06-10,Ecuador,0.0322,0.0764,0.1727,0
2026-06-10,Portugal,0.0319,0.0701,0.1589,0
2026-06-10,Germany,0.0232,0.061,0.1468,0
2026-06-10,Netherlands,0.0227,0.0629,0.146,0
2026-06-10,Japan,0.0185,0.0527,0.1248,0
2026-06-10,Morocco,0.0153,0.0483,0.1096,0
2026-06-10,Mexico,0.0147,0.043,0.1117,0
2026-06-10,Switzerland,0.0134,0.0362,0.106,0
2026-06-10,Uruguay,0.0121,0.0359,0.0981,0
2026-06-10,Belgium,0.0115,0.0397,0.1029,0
2026-06-10,Turkey,0.0108,0.031,0.0849,0
2026-06-10,Croatia,0.0106,0.0351,0.0927,0
2026-06-10,Norway,0.0091,0.0274,0.0799,0
2026-06-10,Paraguay,0.0045,0.0155,0.0487,0
2026-06-10,Canada,0.0041,0.0165,0.0528,0
2026-06-10,Iran,0.0036,0.0128,0.0453,0
2026-06-10,Australia,0.0033,0.0128,0.0435,0
2026-06-10,Senegal,0.0033,0.0147,0.0454,0
2026-06-10,South Korea,0.0031,0.0104,0.0388,0
2026-06-10,Austria,0.003,0.0108,0.0365,0
2026-06-10,Algeria,0.0013,0.0058,0.0226,0
2026-06-10,Panama,0.0008,0.0043,0.0192,0
2026-06-10,Scotland,0.0007,0.0027,0.0121,0
2026-06-10,Uzbekistan,0.0005,0.002,0.0081,0
2026-06-10,Egypt,0.0004,0.0032,0.0136,0
2026-06-10,United States,0.0003,0.0024,0.0123,0
2026-06-10,Ivory Coast,0.0002,0.0026,0.0135,0
2026-06-10,Czech Republic,0.0001,0.0013,0.01,0
2026-06-10,Curaçao,0.0001,0.0001,0.0002,0
2026-06-10,Sweden,0.0001,0.0007,0.0057,0
2026-06-10,Haiti,0.0,0.0001,0.0016,0
2026-06-10,South Africa,0.0,0.0001,0.0007,0
2026-06-10,Bosnia and Herzegovina,0.0,0.0,0.0008,0
2026-06-10,Qatar,0.0,0.0001,0.0001,0
2026-06-10,Cape Verde,0.0,0.0,0.0006,0
2026-06-10,Saudi Arabia,0.0,0.0003,0.0013,0
2026-06-10,New Zealand,0.0,0.0004,0.0017,0
2026-06-10,Tunisia,0.0,0.0005,0.0038,0
2026-06-10,Iraq,0.0,0.0002,0.0019,0
2026-06-10,Jordan,0.0,0.0005,0.0043,0
2026-06-10,DR Congo,0.0,0.0006,0.0042,0
2026-06-10,Ghana,0.0,0.0,0.0003,0
2026-06-11,Spain,0.2688,0.3864,0.5221,0
2026-06-11,Argentina,0.2066,0.3212,0.4662,0
2026-06-11,France,0.1023,0.1917,0.3214,0
2026-06-11,England,0.0719,0.1448,0.2705,0
2026-06-11,Brazil,0.053,0.1143,0.2295,0
2026-06-11,Colombia,0.0483,0.1077,0.2146,0
2026-06-11,Portugal,0.0322,0.0745,0.1596,0
2026-06-11,Ecuador,0.0308,0.0763,0.1729,0
2026-06-11,Netherlands,0.0214,0.0627,0.1474,0
2026-06-11,Germany,0.0205,0.0602,0.1419,0
2026-06-11,Japan,0.0153,0.0456,0.1186,0
2026-06-11,Uruguay,0.0149,0.0403,0.1049,0
2026-06-11,Mexico,0.0143,0.0415,0.1169,0
2026-06-11,Morocco,0.0141,0.0407,0.1044,0
2026-06-11,Belgium,0.0132,0.0399,0.103,0
2026-06-11,Switzerland,0.0126,0.0384,0.1098,0
2026-06-11,Croatia,0.011,0.0325,0.0893,0
2026-06-11,Turkey,0.0103,0.0344,0.0866,0
2026-06-11,Norway,0.0082,0.0258,0.0686,0
2026-06-11,Paraguay,0.0044,0.0145,0.0489,0
2026-06-11,Senegal,0.004,0.0134,0.046,0
2026-06-11,Canada,0.0039,0.0153,0.0563,0
2026-06-11,South Korea,0.0035,0.0116,0.0392,0
2026-06-11,Iran,0.0034,0.0149,0.0467,0
2026-06-11,Australia,0.003,0.0115,0.0374,0
2026-06-11,Algeria,0.0024,0.009,0.0314,0
2026-06-11,Austria,0.0015,0.0083,0.0311,0
2026-06-11,Scotland,0.001,0.0031,0.0145,0
2026-06-11,Panama,0.0009,0.0048,0.0202,0
2026-06-11,Ivory Coast,0.0006,0.0024,0.0131,0
2026-06-11,Czech Republic,0.0005,0.0022,0.0117,0
2026-06-11,Uzbekistan,0.0004,0.0018,0.0091,0
2026-06-11,United States,0.0003,0.0019,0.0103,0
2026-06-11,Egypt,0.0002,0.0024,0.0118,0
2026-06-11,Jordan,0.0001,0.0009,0.0038,0
2026-06-11,Haiti,0.0001,0.0004,0.0015,0
2026-06-11,Tunisia,0.0001,0.0005,0.0027,0
2026-06-11,Bosnia and Herzegovina,0.0,0.0,0.0004,0
2026-06-11,Qatar,0.0,0.0,0.0,0
2026-06-11,South Africa,0.0,0.0,0.0005,0
2026-06-11,Cape Verde,0.0,0.0,0.0002,0
2026-06-11,Saudi Arabia,0.0,0.0001,0.0011,0
2026-06-11,New Zealand,0.0,0.0004,0.0025,0
2026-06-11,Curaçao,0.0,0.0,0.0001,0
2026-06-11,Sweden,0.0,0.0009,0.0058,0
2026-06-11,Iraq,0.0,0.0003,0.0028,0
2026-06-11,DR Congo,0.0,0.0005,0.0026,0
2026-06-11,Ghana,0.0,0.0,0.0001,0
2026-06-12,Spain,0.2624,0.3803,0.5165,2
2026-06-12,Argentina,0.2077,0.3193,0.4612,2
2026-06-12,France,0.102,0.1879,0.3172,2
2026-06-12,England,0.0691,0.1397,0.2636,2
2026-06-12,Colombia,0.0512,0.1121,0.2149,2
2026-06-12,Brazil,0.0496,0.1118,0.2231,2
2026-06-12,Ecuador,0.033,0.0787,0.1684,2
2026-06-12,Portugal,0.0307,0.0723,0.1598,2
2026-06-12,Netherlands,0.0249,0.0638,0.1431,2
2026-06-12,Germany,0.0219,0.0624,0.1427,2
2026-06-12,Mexico,0.0183,0.0513,0.1315,2
2026-06-12,Japan,0.0168,0.0494,0.1172,2
2026-06-12,Morocco,0.015,0.0427,0.1061,2
2026-06-12,Switzerland,0.0133,0.0411,0.1105,2
2026-06-12,Belgium,0.0132,0.038,0.1025,2
2026-06-12,Uruguay,0.0127,0.0379,0.0992,2
2026-06-12,Croatia,0.01,0.0325,0.0903,2
2026-06-12,Turkey,0.0095,0.0308,0.0857,2
2026-06-12,Norway,0.0076,0.0234,0.0715,2
2026-06-12,South Korea,0.0055,0.0218,0.0772,2
2026-06-12,Paraguay,0.0045,0.0157,0.0495,2
2026-06-12,Austria,0.0033,0.0091,0.0329,2
2026-06-12,Senegal,0.0033,0.0123,0.0427,2
2026-06-12,Iran,0.0031,0.0125,0.0441,2
2026-06-12,Australia,0.0028,0.0106,0.0383,2
2026-06-12,Canada,0.0026,0.0139,0.0504,2
2026-06-12,Algeria,0.0017,0.0066,0.0283,2
2026-06-12,Panama,0.0013,0.0041,0.0212,2
2026-06-12,Ivory Coast,0.0007,0.0038,0.0134,2
2026-06-12,Egypt,0.0005,0.0031,0.0127,2
2026-06-12,Scotland,0.0005,0.0032,0.0147,2
2026-06-12,Sweden,0.0003,0.001,0.0053,2
2026-06-12,Uzbekistan,0.0003,0.0018,0.0091,2
2026-06-12,United States,0.0002,0.0021,0.0126,2
2026-06-12,Jordan,0.0002,0.0008,0.0048,2
2026-06-12,Tunisia,0.0002,0.0004,0.0025,2
2026-06-12,Czech Republic,0.0001,0.0004,0.0037,2
2026-06-12,South Africa,0.0,0.0,0.0005,2
2026-06-12,Bosnia and Herzegovina,0.0,0.0,0.0009,2
2026-06-12,Qatar,0.0,0.0,0.0004,2
2026-06-12,Haiti,0.0,0.0005,0.0011,2
2026-06-12,Saudi Arabia,0.0,0.0001,0.0012,2
2026-06-12,New Zealand,0.0,0.0001,0.0022,2
2026-06-12,Curaçao,0.0,0.0,0.0,2
2026-06-12,Cape Verde,0.0,0.0,0.0003,2
2026-06-12,Iraq,0.0,0.0001,0.0019,2
2026-06-12,DR Congo,0.0,0.0006,0.003,2
2026-06-12,Ghana,0.0,0.0,0.0001,2
2026-06-13,Spain,0.263,0.3767,0.5165,4
2026-06-13,Argentina,0.2073,0.3201,0.4623,4
2026-06-13,France,0.1044,0.1856,0.3213,4
2026-06-13,England,0.0678,0.1428,0.2668,4
2026-06-13,Brazil,0.0538,0.1146,0.2271,4
2026-06-13,Colombia,0.0517,0.1117,0.2172,4
2026-06-13,Ecuador,0.0312,0.0798,0.1692,4
2026-06-13,Portugal,0.0283,0.0739,0.1572,4
2026-06-13,Netherlands,0.0253,0.0648,0.1505,4
2026-06-13,Germany,0.0225,0.0605,0.1412,4
2026-06-13,Japan,0.0173,0.0481,0.124,4
2026-06-13,Mexico,0.0169,0.0515,0.132,4
2026-06-13,Morocco,0.0141,0.0413,0.1091,4
2026-06-13,Belgium,0.0132,0.037,0.1005,4
2026-06-13,Switzerland,0.0131,0.04,0.1091,4
2026-06-13,Uruguay,0.0113,0.0368,0.0908,4
2026-06-13,Croatia,0.0112,0.0317,0.0854,4
2026-06-13,Turkey,0.009,0.0285,0.0841,4
2026-06-13,Norway,0.0084,0.0246,0.0728,4
2026-06-13,South Korea,0.0055,0.0235,0.0778,4
2026-06-13,Senegal,0.0045,0.0146,0.0425,4
2026-06-13,United States,0.0043,0.0197,0.0659,4
2026-06-13,Australia,0.0031,0.0114,0.0377,4
2026-06-13,Iran,0.003,0.0124,0.0411,4
2026-06-13,Canada,0.0025,0.0093,0.0341,4
2026-06-13,Austria,0.0024,0.01,0.0317,4
2026-06-13,Algeria,0.0014,0.0071,0.0255,4
2026-06-13,Panama,0.0007,0.0051,0.0222,4
2026-06-13,Paraguay,0.0006,0.0013,0.0066,4
2026-06-13,Scotland,0.0005,0.0035,0.0162,4
2026-06-13,Jordan,0.0004,0.0014,0.0037,4
2026-06-13,Uzbekistan,0.0003,0.0024,0.0101,4
2026-06-13,Ivory Coast,0.0003,0.0023,0.0115,4
2026-06-13,Egypt,0.0003,0.002,0.0139,4
2026-06-13,DR Congo,0.0002,0.0007,0.0023,4
2026-06-13,Iraq,0.0001,0.0004,0.0021,4
2026-06-13,Sweden,0.0001,0.0013,0.0058,4
2026-06-13,South Africa,0.0,0.0001,0.0006,4
2026-06-13,Bosnia and Herzegovina,0.0,0.0,0.0014,4
2026-06-13,Qatar,0.0,0.0,0.0002,4
2026-06-13,Haiti,0.0,0.0001,0.001,4
2026-06-13,Czech Republic,0.0,0.0002,0.003,4
2026-06-13,Cape Verde,0.0,0.0003,0.0003,4
2026-06-13,Curaçao,0.0,0.0,0.0002,4
2026-06-13,Tunisia,0.0,0.0006,0.0027,4
2026-06-13,Saudi Arabia,0.0,0.0,0.0012,4
2026-06-13,New Zealand,0.0,0.0003,0.0016,4
2026-06-13,Ghana,0.0,0.0,0.0,4
2026-06-14,Spain,0.2688,0.3832,0.5263,8
2026-06-14,Argentina,0.2037,0.3221,0.4634,8
2026-06-14,France,0.1067,0.188,0.3189,8
2026-06-14,England,0.0697,0.1451,0.2676,8
2026-06-14,Brazil,0.05,0.1088,0.2066,8
2026-06-14,Colombia,0.0473,0.1049,0.2133,8
2026-06-14,Portugal,0.0306,0.071,0.1549,8
2026-06-14,Ecuador,0.027,0.0699,0.1673,8
2026-06-14,Netherlands,0.0248,0.0635,0.1486,8
2026-06-14,Germany,0.0236,0.0636,0.1454,8
2026-06-14,Australia,0.0214,0.0562,0.1386,8
2026-06-14,Mexico,0.0164,0.0489,0.1323,8
2026-06-14,Morocco,0.0161,0.0463,0.1182,8
2026-06-14,Japan,0.0153,0.0475,0.1221,8
2026-06-14,Uruguay,0.0137,0.0375,0.1001,8
2026-06-14,Belgium,0.0113,0.039,0.1024,8
2026-06-14,Croatia,0.0104,0.0328,0.0889,8
2026-06-14,Switzerland,0.0072,0.0233,0.0704,8
2026-06-14,Norway,0.0068,0.0254,0.0693,8
2026-06-14,South Korea,0.0065,0.0256,0.077,8
2026-06-14,United States,0.0052,0.0194,0.0642,8
2026-06-14,Senegal,0.0043,0.0152,0.0411,8
2026-06-14,Iran,0.003,0.0138,0.0464,8
2026-06-14,Austria,0.0024,0.0103,0.0306,8
2026-06-14,Scotland,0.0018,0.0071,0.0298,8
2026-06-14,Algeria,0.0013,0.0064,0.0258,8
2026-06-14,Canada,0.001,0.0064,0.0322,8
2026-06-14,Panama,0.0008,0.0044,0.0198,8
2026-06-14,Turkey,0.0008,0.0031,0.013,8
2026-06-14,Egypt,0.0007,0.0021,0.0116,8
2026-06-14,Ivory Coast,0.0005,0.0029,0.0125,8
2026-06-14,Uzbekistan,0.0004,0.0017,0.01,8
2026-06-14,Jordan,0.0002,0.0004,0.0035,8
2026-06-14,Paraguay,0.0002,0.0011,0.0059,8
2026-06-14,DR Congo,0.0001,0.0009,0.0039,8
2026-06-14,Haiti,0.0,0.0,0.0,8
2026-06-14,South Africa,0.0,0.0,0.0004,8
2026-06-14,Czech Republic,0.0,0.0003,0.0034,8
2026-06-14,Bosnia and Herzegovina,0.0,0.0005,0.0018,8
2026-06-14,Qatar,0.0,0.0001,0.0003,8
2026-06-14,Cape Verde,0.0,0.0,0.0004,8
2026-06-14,Saudi Arabia,0.0,0.0002,0.0007,8
2026-06-14,New Zealand,0.0,0.0003,0.0018,8
2026-06-14,Curaçao,0.0,0.0,0.0,8
2026-06-14,Tunisia,0.0,0.0002,0.0027,8
2026-06-14,Sweden,0.0,0.0006,0.0048,8
2026-06-14,Iraq,0.0,0.0,0.0016,8
2026-06-14,Ghana,0.0,0.0,0.0002,8
2026-06-15,Spain,0.2632,0.3797,0.5171,12
2026-06-15,Argentina,0.2066,0.3196,0.4569,12
2026-06-15,France,0.1012,0.1824,0.3109,12
2026-06-15,England,0.0731,0.1481,0.2738,12
2026-06-15,Colombia,0.0519,0.1089,0.2129,12
2026-06-15,Brazil,0.046,0.1036,0.2064,12
2026-06-15,Germany,0.0317,0.078,0.186,12
2026-06-15,Portugal,0.0316,0.078,0.1617,12
2026-06-15,Netherlands,0.0226,0.0622,0.1406,12
2026-06-15,Australia,0.02,0.0565,0.1363,12
2026-06-15,Japan,0.02,0.0545,0.1228,12
2026-06-15,Mexico,0.0189,0.0512,0.1272,12
2026-06-15,Morocco,0.0166,0.0453,0.1119,12
2026-06-15,Uruguay,0.013,0.038,0.0968,12
2026-06-15,Belgium,0.0126,0.036,0.105,12
2026-06-15,Ecuador,0.0106,0.0312,0.0785,12
2026-06-15,Croatia,0.0105,0.033,0.0903,12
2026-06-15,Norway,0.0076,0.0236,0.0697,12
2026-06-15,Switzerland,0.0076,0.0255,0.0765,12
2026-06-15,United States,0.0069,0.0242,0.0679,12
2026-06-15,South Korea,0.0064,0.0234,0.0722,12
2026-06-15,Senegal,0.0038,0.0135,0.0408,12
2026-06-15,Iran,0.0036,0.0123,0.0428,12
2026-06-15,Austria,0.0025,0.0089,0.0316,12
2026-06-15,Canada,0.0025,0.0108,0.0393,12
2026-06-15,Algeria,0.002,0.0081,0.0316,12
2026-06-15,Ivory Coast,0.0017,0.0113,0.043,12
2026-06-15,Scotland,0.0015,0.0076,0.0315,12
2026-06-15,Sweden,0.0012,0.0064,0.0321,12
2026-06-15,Turkey,0.0008,0.0037,0.0162,12
2026-06-15,Panama,0.0006,0.0044,0.018,12
